Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Label,Src IP,Dst IP,JA3,Timestamp
404802,12,18,2020,212,Benign,192.168.1.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:16:15.690730
435777,15,5,4288,75,Benign,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:16:20.690730
150386,16,16,338,117,Benign,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:16:25.690730
77350,5,5,304,277,Benign,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:16:30.690730
143008,6,3,5652,231,Benign,45.67.89.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:16:35.690730
406441,19,12,5027,27,Benign,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:16:40.690730
75351,5,1,4490,99,Benign,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:16:45.690730
138668,3,9,2787,190,Benign,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:16:50.690730
164585,1,9,5051,264,Benign,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:16:55.690730
458521,6,4,6260,262,Benign,192.168.1.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:17:00.690730
387497,15,3,5488,266,Benign,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:17:05.690730
257869,2,17,9640,96,Benign,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:17:10.690730
115953,3,2,5226,99,Benign,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:17:15.690730
369602,17,1,916,246,Benign,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:17:20.690730
332502,12,8,9112,79,Benign,45.67.89.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:17:25.690730
53267,18,13,292,53,Benign,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:17:30.690730
132745,15,15,1876,209,Benign,192.168.1.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:17:35.690730
401732,12,8,3745,161,Benign,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:17:40.690730
350657,16,12,6414,95,Benign,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:17:45.690730
207164,8,12,8542,28,Benign,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:17:50.690730
61338,14,14,1888,110,Benign,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:17:55.690730
181484,17,15,7474,104,Benign,192.168.1.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:18:00.690730
57543,8,15,3800,263,Benign,185.143.223.12,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:18:05.690730
418035,15,9,9459,39,Benign,10.0.0.5,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:18:10.690730
476712,14,19,3993,258,Benign,192.168.1.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:18:15.690730
110692,18,8,6911,42,Benign,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:18:20.690730
270156,7,19,9388,238,Benign,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:18:25.690730
273992,3,6,2779,21,Benign,10.0.0.5,10.1.1.2,abcd1234ef567890,2026-02-21 20:18:30.690730
356569,12,19,4004,127,Benign,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:18:35.690730
88756,3,4,7360,164,Benign,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:18:40.690730
68888,14,7,604,255,Benign,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:18:45.690730
216807,15,4,9913,256,Benign,192.168.1.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:18:50.690730
359439,14,12,9679,38,Benign,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:18:55.690730
164352,7,13,6873,170,Benign,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:19:00.690730
395186,17,3,3916,244,Benign,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:19:05.690730
135999,12,12,817,199,Benign,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:19:10.690730
67955,4,2,4534,126,Benign,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:19:15.690730
349985,9,2,758,280,Benign,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:19:20.690730
120640,6,9,5157,267,Benign,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:19:25.690730
246582,16,1,4108,189,Benign,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:19:30.690730
478127,2,8,5094,181,Benign,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:19:35.690730
269798,8,6,4334,283,Benign,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:19:40.690730
450573,11,6,3864,268,Benign,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:19:45.690730
475695,13,18,4737,144,Benign,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:19:50.690730
111476,17,17,2204,180,Benign,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:19:55.690730
356955,8,12,9547,219,Benign,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:20:00.690730
217280,18,6,6901,245,Benign,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:20:05.690730
201222,18,8,8675,195,Benign,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:20:10.690730
121180,14,19,2707,104,Benign,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:20:15.690730
224358,15,10,8485,20,Benign,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:20:20.690730
162856,6,1,3819,77,Benign,10.0.0.5,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:20:25.690730
380594,11,13,2681,219,Benign,10.0.0.5,10.1.1.2,abcd1234ef567890,2026-02-21 20:20:30.690730
464568,13,17,2665,205,Benign,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:20:35.690730
236141,1,3,2863,107,Benign,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:20:40.690730
424032,6,8,6428,102,Benign,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:20:45.690730
160448,9,14,6091,31,Benign,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:20:50.690730
64397,8,3,3506,181,Benign,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:20:55.690730
484771,11,16,9023,143,Benign,192.168.1.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:21:00.690730
228031,19,13,4880,34,Benign,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:21:05.690730
443944,9,17,4277,194,Benign,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:21:10.690730
493733,17,13,6576,94,Benign,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:21:15.690730
169180,12,6,2704,64,Benign,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:21:20.690730
116234,14,17,8281,260,Benign,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:21:25.690730
89954,15,14,2482,153,Benign,185.143.223.12,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:21:30.690730
228352,16,17,631,176,Benign,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:21:35.690730
129459,1,8,6179,233,Benign,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:21:40.690730
459995,10,11,734,229,Benign,10.0.0.5,10.1.1.2,abcd1234ef567890,2026-02-21 20:21:45.690730
245004,8,1,102,188,Benign,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:21:50.690730
467682,18,7,8497,128,Benign,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:21:55.690730
480155,1,17,6051,274,Benign,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:22:00.690730
250968,2,10,5726,159,Benign,45.67.89.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:22:05.690730
478486,1,11,7839,224,Benign,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:22:10.690730
109163,1,9,6103,206,Benign,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:22:15.690730
101934,9,9,2990,51,Benign,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:22:20.690730
245967,13,5,6339,62,Benign,45.67.89.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:22:25.690730
475523,1,17,8126,260,Benign,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:22:30.690730
366242,13,9,3406,280,Benign,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:22:35.690730
55486,7,17,997,132,Benign,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:22:40.690730
189407,2,19,9377,275,Benign,10.0.0.5,10.1.1.1,abcd1234ef567890,2026-02-21 20:22:45.690730
399044,6,7,9571,38,Benign,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:22:50.690730
176020,7,9,770,44,Benign,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:22:55.690730
152795,14,7,7391,15,Benign,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:23:00.690730
270184,18,13,1605,120,Benign,192.168.1.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:23:05.690730
192202,15,11,6560,86,Benign,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:23:10.690730
399652,2,14,5267,156,Benign,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:23:15.690730
287027,10,19,5355,76,Benign,192.168.1.20,10.1.1.3,abcd1234ef567890,2026-02-21 20:23:20.690730
168324,12,11,349,17,Benign,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:23:25.690730
372710,17,13,6557,131,Benign,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:23:30.690730
247775,8,14,1992,184,Benign,10.0.0.5,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:23:35.690730
339336,11,13,3539,188,Benign,192.168.1.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:23:40.690730
313206,3,1,2954,94,Benign,192.168.1.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:23:45.690730
134076,6,8,9795,54,Benign,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:23:50.690730
139780,9,12,3892,145,Benign,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:23:55.690730
202617,6,19,5430,25,Benign,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:24:00.690730
71689,9,12,7971,204,Benign,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:24:05.690730
323318,7,8,8335,18,Benign,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:24:10.690730
400605,9,8,3712,24,Benign,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:24:15.690730
438318,18,13,2718,111,Benign,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:24:20.690730
415177,12,12,4778,235,Benign,10.0.0.5,10.1.1.2,abcd1234ef567890,2026-02-21 20:24:25.690730
59348,8,16,3263,287,Benign,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:24:30.690730
466930,8,1,9580,122,Benign,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:24:35.690730
88102,18,13,3042,10,Benign,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:24:40.690730
124460,15,7,8511,275,Benign,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:24:45.690730
414778,7,5,2025,217,Benign,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:24:50.690730
139930,11,8,3072,119,Benign,192.168.1.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:24:55.690730
56801,16,14,1090,209,Benign,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:25:00.690730
153150,4,13,1912,21,Benign,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:25:05.690730
253339,6,15,9095,197,Benign,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:25:10.690730
229208,3,17,589,163,Benign,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:25:15.690730
204697,9,15,5976,288,Benign,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:25:20.690730
263945,10,18,9785,180,Benign,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:25:25.690730
281915,14,18,3745,143,Benign,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:25:30.690730
253664,11,2,7181,34,Benign,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:25:35.690730
258124,18,4,2991,27,Benign,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:25:40.690730
487477,12,1,9997,199,Benign,192.168.1.20,10.1.1.3,abcd1234ef567890,2026-02-21 20:25:45.690730
51542,12,4,3616,150,Benign,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:25:50.690730
333821,13,18,3440,52,Benign,192.168.1.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:25:55.690730
227804,13,5,6510,293,Benign,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:26:00.690730
231415,19,19,153,155,Benign,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:26:05.690730
89081,19,15,2675,101,Benign,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:26:10.690730
243928,14,8,715,188,Benign,192.168.1.20,10.1.1.3,abcd1234ef567890,2026-02-21 20:26:15.690730
405249,4,17,6044,65,Benign,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:26:20.690730
269930,13,1,7504,164,Benign,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:26:25.690730
331209,8,12,1054,169,Benign,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:26:30.690730
264532,19,19,1729,120,Benign,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:26:35.690730
138092,12,15,6959,146,Benign,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:26:40.690730
366837,18,9,8941,241,Benign,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:26:45.690730
339106,6,7,3378,229,Benign,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:26:50.690730
78295,18,2,5555,77,Benign,10.0.0.5,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:26:55.690730
63807,19,9,3901,258,Benign,10.0.0.5,10.1.1.1,abcd1234ef567890,2026-02-21 20:27:00.690730
485564,5,10,2661,15,Benign,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:27:05.690730
207504,9,2,6639,289,Benign,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:27:10.690730
288067,3,19,470,103,Benign,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:27:15.690730
483478,10,11,957,278,Benign,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:27:20.690730
218152,19,13,4986,206,Benign,45.67.89.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:27:25.690730
444540,3,10,7585,34,Benign,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:27:30.690730
403411,15,14,483,157,Benign,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:27:35.690730
216981,1,18,4434,127,Benign,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:27:40.690730
270411,7,19,4390,75,Benign,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:27:45.690730
69870,12,9,2825,184,Benign,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:27:50.690730
477794,17,7,6304,85,Benign,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:27:55.690730
253196,5,3,6211,123,Benign,185.143.223.12,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:28:00.690730
298683,4,6,4351,120,Benign,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:28:05.690730
284677,12,2,1022,258,Benign,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:28:10.690730
76790,18,6,3015,212,Benign,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:28:15.690730
168874,17,3,8057,156,Benign,192.168.1.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:28:20.690730
337433,19,16,3146,44,Benign,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:28:25.690730
498345,9,8,9266,35,Benign,192.168.1.20,10.1.1.3,abcd1234ef567890,2026-02-21 20:28:30.690730
274786,4,2,1330,247,Benign,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:28:35.690730
65485,2,17,7747,23,Benign,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:28:40.690730
356626,4,9,5033,54,Benign,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:28:45.690730
136188,2,12,9655,225,Benign,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:28:50.690730
54748,15,3,4040,242,Benign,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:28:55.690730
267841,2,11,6583,202,Benign,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:29:00.690730
190507,4,1,303,60,Benign,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:29:05.690730
315853,6,13,260,223,Benign,192.168.1.20,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:29:10.690730
173961,7,15,9060,160,Benign,192.168.1.20,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:29:15.690730
80355,10,5,3848,284,Benign,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:29:20.690730
236843,19,17,6818,85,Benign,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:29:25.690730
456332,19,6,2681,229,Benign,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:29:30.690730
206542,12,11,1193,196,Benign,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:29:35.690730
223416,3,18,4600,298,Benign,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:29:40.690730
355062,13,4,8899,37,Benign,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:29:45.690730
364368,18,3,5810,189,Bot,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:29:50.690730
89298,8,13,9832,262,Bot,10.0.0.5,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:29:55.690730
392363,15,9,2975,135,Bot,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:30:00.690730
111629,1,6,3291,186,Bot,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:30:05.690730
378184,3,12,1937,46,Bot,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:30:10.690730
280907,8,2,789,108,Bot,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:30:15.690730
340160,4,3,3859,107,Bot,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:30:20.690730
73960,16,3,2203,136,Bot,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:30:25.690730
345735,10,12,465,177,Bot,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:30:30.690730
263920,12,15,8192,89,Bot,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:30:35.690730
415477,14,9,4272,135,Bot,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:30:40.690730
292804,14,8,6133,159,Bot,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:30:45.690730
426965,2,11,2478,25,Bot,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:30:50.690730
348539,5,16,1305,37,Bot,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:30:55.690730
179695,5,4,5088,182,Bot,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:31:00.690730
465916,6,1,5769,55,Bot,10.0.0.5,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:31:05.690730
346764,13,7,2835,245,Bot,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:31:10.690730
284286,9,2,9967,223,Bot,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:31:15.690730
178148,15,5,8590,94,Bot,45.67.89.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:31:20.690730
332703,14,7,1056,291,Bot,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:31:25.690730
405540,7,4,9406,241,Bot,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:31:30.690730
242714,2,5,6723,94,Bot,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:31:35.690730
257611,7,1,1574,74,Bot,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:31:40.690730
333876,6,1,4560,143,Bot,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:31:45.690730
309747,17,15,7102,160,Bot,192.168.1.20,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:31:50.690730
141362,2,19,6496,124,Bot,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:31:55.690730
473570,3,10,2928,73,Bot,45.67.89.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:32:00.690730
325987,5,18,2950,167,Bot,10.0.0.5,10.1.1.1,abcd1234ef567890,2026-02-21 20:32:05.690730
164065,5,3,3064,86,Bot,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:32:10.690730
383870,1,11,4694,155,Bot,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:32:15.690730
67640,8,15,9241,234,Bot,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:32:20.690730
102528,12,11,6744,112,Bot,10.0.0.5,10.1.1.2,abcd1234ef567890,2026-02-21 20:32:25.690730
350557,4,17,2950,97,Bot,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:32:30.690730
309214,13,17,265,177,Bot,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:32:35.690730
364782,15,6,1019,179,Bot,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:32:40.690730
495952,11,5,8405,144,Bot,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:32:45.690730
160133,10,8,3604,59,Bot,10.0.0.5,10.1.1.3,abcd1234ef567890,2026-02-21 20:32:50.690730
418501,3,2,1091,143,Bot,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:32:55.690730
249938,14,16,6147,146,Bot,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:33:00.690730
200159,16,12,3939,254,Bot,45.67.89.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:33:05.690730
222502,10,6,1358,118,Bot,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:33:10.690730
205576,10,1,7709,296,Bot,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:33:15.690730
450330,12,4,8806,30,Bot,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:33:20.690730
391003,9,17,4904,99,Bot,45.67.89.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:33:25.690730
411801,1,13,167,121,Bot,192.168.1.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:33:30.690730
454191,5,18,9888,86,Bot,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:33:35.690730
61023,8,5,5760,186,Bot,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:33:40.690730
71447,11,3,4578,157,Bot,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:33:45.690730
438043,12,11,8310,110,Bot,10.0.0.5,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:33:50.690730
336103,1,13,3621,255,Bot,192.168.1.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:33:55.690730
116203,11,4,672,126,Bot,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:34:00.690730
431300,5,14,7182,101,Bot,192.168.1.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:34:05.690730
